ts,Open,High,Low,Close,Volume,ma5,ma10,ma20,ma60,ma120,ma5.1,ma10.1,ma20.1,ma60.1,ma120.1,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2024-04-08,19.15,19.43,19.15,19.32,5177.0,19.32,19.32,19.32,19.32,19.32,19.32,19.32,19.32,19.32,19.32,60.71,60.71,60.71,0.0,0.0,0.0,19.32,19.32,19.32,19.32,19.32
2024-04-15,19.23,19.23,17.62,17.89,10457.0,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,14.92,45.45,55.63,-0.12,-0.02,-0.1,18.6,18.6,18.6,18.6,18.6
2024-04-22,17.89,18.41,17.3,18.2,10992.0,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,42.25,44.38,51.88,-0.19,-0.05,-0.13,18.47,18.47,18.47,18.47,18.47
2024-04-29,18.64,18.75,18.27,18.52,5076.0,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,57.28,48.68,50.81,-0.2,-0.08,-0.12,18.48,18.48,18.48,18.48,18.48
2024-05-06,18.69,18.87,18.5,18.62,5293.0,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,61.97,53.11,51.58,-0.2,-0.1,-0.1,18.51,18.51,18.51,18.51,18.51
2024-05-13,18.73,19.47,18.58,19.2,7284.0,18.49,18.62,18.62,18.62,18.62,18.49,18.62,18.62,18.62,18.62,87.56,64.59,55.92,-0.15,-0.11,-0.04,18.49,18.62,18.62,18.62,18.62
2024-05-20,19.2,19.64,18.9,19.62,5627.0,18.83,18.77,18.77,18.77,18.77,18.83,18.77,18.77,18.77,18.77,99.15,76.11,62.65,-0.07,-0.1,0.03,18.83,18.77,18.77,18.77,18.77
2024-05-27,19.87,20.1,19.36,19.36,7866.0,19.06,18.84,18.84,18.84,18.84,19.06,18.84,18.84,18.84,18.84,59.56,70.59,65.3,-0.03,-0.09,0.06,19.06,18.84,18.84,18.84,18.84
2024-06-03,19.62,19.96,19.22,19.71,6391.0,19.3,18.94,18.94,18.94,18.94,19.3,18.94,18.94,18.94,18.94,75.62,72.27,67.62,0.03,-0.07,0.1,19.3,18.94,18.94,18.94,18.94
2024-06-11,19.75,21.06,19.75,21.06,10326.0,19.79,19.15,19.15,19.15,19.15,19.79,19.15,19.15,19.15,19.15,100.0,81.51,72.25,0.19,-0.02,0.21,19.79,19.15,19.15,19.15,19.15
2024-06-17,21.01,22.07,20.93,21.91,8173.0,20.33,19.41,19.4,19.4,19.4,20.33,19.41,19.4,19.4,19.4,94.95,85.99,76.83,0.38,0.05,0.33,20.33,19.41,19.4,19.4,19.4
2024-06-24,21.7,21.85,20.89,21.81,11975.0,20.77,19.8,19.6,19.6,19.6,20.77,19.8,19.6,19.6,19.6,90.88,87.62,80.43,0.5,0.13,0.37,20.77,19.8,19.6,19.6,19.6
2024-07-01,21.85,22.43,21.55,22.24,8660.0,21.35,20.21,19.8,19.8,19.8,21.35,20.21,19.8,19.8,19.8,94.08,89.77,83.54,0.62,0.22,0.4,21.35,20.21,19.8,19.8,19.8
2024-07-08,22.24,23.33,22.24,22.54,13254.0,21.91,20.61,20.0,20.0,20.0,21.91,20.61,20.0,20.0,20.0,77.93,85.83,84.31,0.73,0.31,0.41,21.91,20.61,20.0,20.0,20.0
2024-07-15,22.69,22.92,21.43,21.43,10019.0,21.99,20.89,20.1,20.1,20.1,21.99,20.89,20.1,20.1,20.1,22.13,64.6,77.74,0.69,0.38,0.31,21.99,20.89,20.1,20.1,20.1
2024-07-22,21.32,21.32,20.22,20.51,8379.0,21.71,21.02,20.12,20.12,20.12,21.71,21.02,20.12,20.12,20.12,9.32,46.17,67.21,0.58,0.42,0.16,21.71,21.02,20.12,20.12,20.12
2024-07-29,20.84,20.96,19.67,19.67,7086.0,21.28,21.02,20.09,20.09,20.09,21.28,21.02,20.09,20.09,20.09,0.0,30.78,55.07,0.41,0.42,-0.01,21.28,21.02,20.09,20.09,20.09
2024-08-05,18.73,20.03,17.73,19.82,15228.0,20.79,21.07,20.08,20.08,20.08,20.79,21.07,20.08,20.08,20.08,37.32,32.96,47.7,0.29,0.39,-0.1,20.79,21.07,20.08,20.08,20.08
2024-08-12,20.12,20.73,20.07,20.38,6436.0,20.36,21.14,20.1,20.1,20.1,20.36,21.14,20.1,20.1,20.1,51.06,38.99,44.8,0.25,0.37,-0.12,20.36,21.14,20.1,20.1,20.1
2024-08-19,20.44,20.73,20.11,20.5,2879.0,20.18,21.08,20.12,20.12,20.12,20.18,21.08,20.12,20.12,20.12,77.16,51.72,47.1,0.22,0.34,-0.12,20.18,21.08,20.12,20.12,20.12
2024-08-26,20.7,20.85,20.18,20.45,3177.0,20.16,20.94,20.17,20.13,20.13,20.16,20.94,20.17,20.13,20.13,84.21,62.55,52.25,0.19,0.31,-0.12,20.16,20.94,20.17,20.13,20.13
2024-09-02,20.6,20.61,18.88,19.32,6180.0,20.09,20.69,20.24,20.09,20.09,20.09,20.69,20.24,20.09,20.09,50.96,58.69,54.4,0.07,0.27,-0.2,20.09,20.69,20.24,20.09,20.09
2024-09-09,18.9,19.85,18.8,19.71,5617.0,20.07,20.43,20.32,20.08,20.08,20.07,20.43,20.32,20.08,20.08,44.39,53.92,54.24,0.01,0.22,-0.21,20.07,20.43,20.32,20.08,20.08
2024-09-16,19.73,20.26,19.34,19.93,2540.0,19.98,20.17,20.39,20.07,20.07,19.98,20.17,20.39,20.07,20.07,55.12,54.32,54.27,-0.01,0.18,-0.19,19.98,20.17,20.39,20.07,20.07
2024-09-23,19.98,21.14,19.85,20.74,7497.0,20.03,20.1,20.5,20.1,20.1,20.03,20.1,20.5,20.1,20.1,82.91,63.85,57.46,0.04,0.16,-0.11,20.03,20.1,20.5,20.1,20.1
2024-09-30,20.69,20.69,20.11,20.26,2692.0,19.99,20.08,20.55,20.1,20.1,19.99,20.08,20.55,20.1,20.1,62.39,63.36,59.43,0.04,0.14,-0.1,19.99,20.08,20.55,20.1,20.1
2024-10-07,20.53,21.26,20.47,21.22,4042.0,20.37,20.23,20.63,20.15,20.15,20.37,20.23,20.63,20.15,20.15,98.37,75.03,64.63,0.12,0.13,-0.01,20.37,20.23,20.63,20.15,20.15
2024-10-14,21.22,22.01,21.14,21.75,4848.0,20.78,20.43,20.75,20.2,20.2,20.78,20.43,20.75,20.2,20.2,90.26,80.11,69.79,0.22,0.15,0.07,20.78,20.43,20.75,20.2,20.2
2024-10-21,21.88,22.02,21.45,21.63,4589.0,21.12,20.55,20.84,20.25,20.25,21.12,20.55,20.84,20.25,20.25,82.03,80.75,73.44,0.28,0.17,0.11,21.12,20.55,20.84,20.25,20.25
2024-10-28,21.8,21.8,20.41,20.95,4472.0,21.16,20.6,20.84,20.28,20.28,21.16,20.6,20.84,20.28,20.28,43.98,68.49,71.79,0.27,0.19,0.08,21.16,20.6,20.84,20.28,20.28
2024-11-04,20.97,22.16,20.96,21.88,6581.0,21.49,20.74,20.84,20.33,20.33,21.49,20.74,20.84,20.33,20.33,84.0,73.66,72.42,0.33,0.22,0.11,21.49,20.74,20.84,20.33,20.33
2024-11-11,21.88,21.97,20.94,21.04,10367.0,21.45,20.91,20.8,20.35,20.35,21.45,20.91,20.8,20.35,20.35,36.0,61.11,68.65,0.3,0.23,0.07,21.45,20.91,20.8,20.35,20.35
2024-11-18,20.42,20.67,20.06,20.59,7261.0,21.22,21.0,20.72,20.36,20.36,21.22,21.0,20.72,20.36,20.36,25.24,49.15,62.15,0.23,0.23,-0.0,21.22,21.0,20.72,20.36,20.36
2024-11-25,20.85,20.92,19.58,20.03,6901.0,20.9,21.01,20.59,20.35,20.35,20.9,21.01,20.59,20.35,20.35,17.44,38.58,54.29,0.13,0.21,-0.08,20.9,21.01,20.59,20.35,20.35
2024-12-02,20.28,21.35,20.28,21.04,5535.0,20.92,21.04,20.57,20.37,20.37,20.92,21.04,20.57,20.37,20.37,56.59,44.58,51.06,0.14,0.2,-0.06,20.92,21.04,20.57,20.37,20.37
2024-12-09,21.1,21.17,20.68,21.1,3316.0,20.76,21.12,20.6,20.39,20.39,20.76,21.12,20.6,20.39,20.39,63.6,50.92,51.01,0.15,0.19,-0.04,20.76,21.12,20.6,20.39,20.39
2024-12-16,21.14,21.4,20.78,20.86,5377.0,20.72,21.09,20.66,20.4,20.4,20.72,21.09,20.66,20.4,20.4,70.33,57.39,53.14,0.13,0.18,-0.05,20.72,21.09,20.66,20.4,20.4
2024-12-23,20.91,21.37,20.91,21.36,3231.0,20.88,21.05,20.74,20.43,20.43,20.88,21.05,20.74,20.43,20.43,97.8,70.86,59.05,0.16,0.17,-0.02,20.88,21.05,20.74,20.43,20.43
2024-12-30,21.3,21.33,20.65,20.98,2655.0,21.07,20.98,20.77,20.44,20.44,21.07,20.98,20.77,20.44,20.44,62.5,68.07,62.06,0.14,0.17,-0.02,21.07,20.98,20.77,20.44,20.44
2025-01-06,21.28,21.99,21.14,21.2,4718.0,21.1,21.01,20.8,20.46,20.46,21.1,21.01,20.8,20.46,20.46,41.04,59.06,61.06,0.15,0.17,-0.01,21.1,21.01,20.8,20.46,20.46
2025-01-13,21.25,21.25,20.39,21.02,4883.0,21.08,20.92,20.83,20.47,20.47,21.08,20.92,20.83,20.47,20.47,39.37,52.5,58.21,0.14,0.16,-0.02,21.08,20.92,20.83,20.47,20.47
2025-01-20,21.16,21.65,21.16,21.64,4100.0,21.24,20.98,20.95,20.5,20.5,21.24,20.98,20.95,20.5,20.5,78.13,61.04,59.15,0.18,0.16,0.01,21.24,20.98,20.95,20.5,20.5
2025-02-03,20.55,21.45,20.26,21.44,11720.0,21.26,21.07,21.03,20.52,20.52,21.26,21.07,21.03,20.52,20.52,68.21,63.43,60.58,0.19,0.17,0.02,21.26,21.07,21.03,20.52,20.52
2025-02-10,21.48,21.5,20.93,20.94,26711.0,21.25,21.16,21.08,20.53,20.53,21.25,21.16,21.08,20.53,20.53,39.31,55.39,58.85,0.15,0.16,-0.02,21.25,21.16,21.08,20.53,20.53
2025-02-17,21.08,21.25,20.69,20.86,19191.0,21.18,21.14,21.09,20.54,20.54,21.18,21.14,21.09,20.54,20.54,43.17,51.31,56.34,0.11,0.15,-0.04,21.18,21.14,21.09,20.54,20.54
2025-02-24,20.64,20.71,20.17,20.17,14742.0,21.01,21.05,21.08,20.53,20.53,21.01,21.05,21.08,20.53,20.53,0.0,34.21,48.96,0.02,0.13,-0.11,21.01,21.05,21.08,20.53,20.53
2025-03-03,20.1,20.1,19.26,19.52,18803.0,20.59,20.91,21.0,20.51,20.51,20.59,20.91,21.0,20.51,20.51,11.61,26.68,41.53,-0.1,0.09,-0.19,20.59,20.91,21.0,20.51,20.51
2025-03-10,19.53,19.53,18.51,18.79,11986.0,20.06,20.66,20.85,20.47,20.47,20.06,20.66,20.85,20.47,20.47,9.36,20.91,34.66,-0.26,0.03,-0.28,20.06,20.66,20.85,20.47,20.47
2025-03-17,19.02,19.2,18.83,19.09,7414.0,19.69,20.47,20.72,20.45,20.45,19.69,20.47,20.72,20.45,20.45,21.17,20.99,30.1,-0.34,-0.04,-0.3,19.69,20.47,20.72,20.45,20.45
2025-03-24,19.22,19.25,18.34,18.4,9560.0,19.19,20.19,20.6,20.4,20.4,19.19,20.19,20.6,20.4,20.4,2.53,14.84,25.01,-0.45,-0.12,-0.34,19.19,20.19,20.6,20.4,20.4
2025-03-31,17.87,18.03,17.48,17.91,7005.0,18.74,19.88,20.4,20.36,20.36,18.74,19.88,20.4,20.36,20.36,16.41,15.36,21.8,-0.57,-0.2,-0.37,18.74,19.88,20.4,20.36,20.36
2025-04-07,16.12,16.3,13.95,16.3,13032.0,18.1,19.34,20.16,20.28,20.28,18.1,19.34,20.16,20.28,20.28,42.11,24.28,22.63,-0.79,-0.31,-0.48,18.1,19.34,20.16,20.28,20.28
2025-04-14,16.83,16.98,16.05,16.36,8215.0,17.61,18.83,19.95,20.2,20.2,17.61,18.83,19.95,20.2,20.2,45.47,31.34,25.53,-0.93,-0.42,-0.51,17.61,18.83,19.95,20.2,20.2
2025-04-21,16.28,17.19,15.66,17.12,8396.0,17.22,18.45,19.8,20.15,20.15,17.22,18.45,19.8,20.15,20.15,59.81,40.83,30.63,-0.96,-0.52,-0.44,17.22,18.45,19.8,20.15,20.15
2025-04-28,17.18,17.75,17.1,17.75,4704.0,17.09,18.14,19.64,20.1,20.1,17.09,18.14,19.64,20.1,20.1,93.14,58.27,39.84,-0.9,-0.59,-0.32,17.09,18.14,19.64,20.1,20.1
2025-05-05,17.93,18.02,17.29,18.0,8724.0,17.11,17.92,19.49,20.07,20.07,17.11,17.92,19.49,20.07,20.07,99.51,72.01,50.57,-0.83,-0.63,-0.2,17.11,17.92,19.49,20.07,20.07
2025-05-12,18.16,18.97,18.13,18.93,9309.0,17.63,17.87,19.39,20.05,20.05,17.63,17.87,19.39,20.05,20.05,98.79,80.94,60.69,-0.67,-0.64,-0.04,17.63,17.87,19.39,20.05,20.05
2025-05-19,18.6,18.6,18.01,18.08,9426.0,17.98,17.79,19.23,20.01,20.01,17.98,17.79,19.23,20.01,20.01,73.11,78.33,66.57,-0.62,-0.64,0.01,17.98,17.79,19.23,20.01,20.01
2025-05-26,18.09,18.37,17.87,18.25,4563.0,18.2,17.71,19.09,19.98,19.98,18.2,17.71,19.09,19.98,19.98,61.5,72.72,68.62,-0.56,-0.62,0.06,18.2,17.71,19.09,19.98,19.98
2025-06-02,18.02,18.63,17.8,18.54,7957.0,18.36,17.72,18.96,19.96,19.96,18.36,17.72,18.96,19.96,19.96,74.4,73.28,70.17,-0.48,-0.6,0.12,18.36,17.72,18.96,19.96,19.96
2025-06-09,18.64,19.49,18.61,19.25,10164.0,18.61,17.86,18.87,19.96,19.95,18.61,17.86,18.87,19.96,19.95,85.8,77.45,72.6,-0.35,-0.55,0.2,18.61,17.86,18.87,19.96,19.95
2025-06-16,19.13,19.55,19.0,19.11,6069.0,18.65,18.14,18.74,19.98,19.93,18.65,18.14,18.74,19.98,19.93,74.86,76.59,73.93,-0.26,-0.5,0.24,18.65,18.14,18.74,19.98,19.93
2025-06-23,18.89,19.87,18.79,19.7,9361.0,18.97,18.47,18.65,20.0,19.93,18.97,18.47,18.65,20.0,19.93,91.79,81.65,76.5,-0.14,-0.43,0.3,18.97,18.47,18.65,20.0,19.93
2025-06-30,19.79,20.36,19.74,20.11,7625.0,19.34,18.77,18.61,20.03,19.93,19.34,18.77,18.61,20.03,19.93,90.23,84.51,79.17,-0.01,-0.36,0.35,19.34,18.77,18.61,20.03,19.93
2025-07-07,20.08,20.63,19.8,20.59,8954.0,19.75,19.06,18.6,20.06,19.94,19.75,19.06,18.6,20.06,19.94,98.02,89.02,82.46,0.13,-0.27,0.4,19.75,19.06,18.6,20.06,19.94
2025-07-14,20.5,21.24,20.29,21.2,10298.0,20.14,19.38,18.65,20.09,19.96,20.14,19.38,18.65,20.09,19.96,98.37,92.13,85.68,0.28,-0.17,0.45,20.14,19.38,18.65,20.09,19.96
2025-07-21,21.18,21.29,20.75,21.04,7349.0,20.53,19.59,18.73,20.12,19.98,20.53,19.59,18.73,20.12,19.98,90.0,91.42,87.59,0.37,-0.07,0.44,20.53,19.59,18.73,20.12,19.98
2025-07-28,21.14,21.72,20.98,21.59,9713.0,20.91,19.94,18.87,20.16,20.0,20.91,19.94,18.87,20.16,20.0,93.43,92.09,89.09,0.48,0.03,0.45,20.91,19.94,18.87,20.16,20.0
2025-08-04,21.35,22.45,21.29,22.4,9966.0,21.36,20.35,19.03,20.2,20.04,21.36,20.35,19.03,20.2,20.04,98.11,94.1,90.76,0.63,0.14,0.49,21.36,20.35,19.03,20.2,20.04
2025-08-11,22.39,23.0,22.22,22.8,9289.0,21.81,20.78,19.25,20.23,20.08,21.81,20.78,19.25,20.23,20.08,92.62,93.61,91.71,0.76,0.25,0.51,21.81,20.78,19.25,20.23,20.08
2025-08-18,22.38,22.55,21.29,21.56,11891.0,21.88,21.01,19.43,20.22,20.1,21.88,21.01,19.43,20.22,20.1,36.0,74.4,85.94,0.73,0.34,0.39,21.88,21.01,19.43,20.22,20.1
2025-08-25,21.98,22.4,21.83,22.25,6376.0,22.12,21.32,19.73,20.23,20.13,22.12,21.32,19.73,20.23,20.13,62.87,70.56,80.81,0.76,0.42,0.35,22.12,21.32,19.73,20.23,20.13
2025-09-01,22.12,22.36,21.61,22.36,7715.0,22.27,21.59,20.03,20.23,20.16,22.27,21.59,20.03,20.23,20.16,62.57,67.9,76.51,0.78,0.48,0.3,22.27,21.59,20.03,20.23,20.16
2025-09-08,22.57,23.94,22.52,23.81,11484.0,22.56,21.96,20.37,20.25,20.21,22.56,21.96,20.37,20.25,20.21,95.09,76.96,76.66,0.91,0.56,0.35,22.56,21.96,20.37,20.25,20.21
2025-09-15,23.81,24.5,23.6,24.26,11150.0,22.85,22.33,20.69,20.3,20.26,22.85,22.33,20.69,20.3,20.26,92.52,82.15,78.49,1.02,0.64,0.38,22.85,22.33,20.69,20.3,20.26
2025-09-22,24.26,24.63,23.4,23.62,10026.0,23.26,22.57,20.97,20.35,20.3,23.26,22.57,20.97,20.35,20.3,66.56,76.95,77.98,1.03,0.71,0.32,23.26,22.57,20.97,20.35,20.3
2025-09-30,23.82,25.14,23.62,25.14,7965.0,23.84,22.98,21.28,20.44,20.37,23.84,22.98,21.28,20.44,20.37,100.0,84.63,80.2,1.16,0.8,0.36,23.84,22.98,21.28,20.44,20.37
2025-10-07,25.55,25.72,25.13,25.57,4701.0,24.48,23.38,21.66,20.54,20.43,24.48,23.38,21.66,20.54,20.43,95.31,88.19,82.86,1.27,0.88,0.39,24.48,23.38,21.66,20.54,20.43
2025-10-13,24.69,25.99,24.69,25.63,10008.0,24.84,23.7,22.03,20.63,20.5,24.84,23.7,22.03,20.63,20.5,86.1,87.5,84.41,1.33,0.96,0.37,24.84,23.7,22.03,20.63,20.5
2025-10-20,25.72,26.26,25.69,25.8,4856.0,25.15,24.0,22.39,20.72,20.57,25.15,24.0,22.39,20.72,20.57,83.92,86.3,85.04,1.37,1.04,0.33,25.15,24.0,22.39,20.72,20.57
